,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
644,NGC6644,278.14458333,-25.12894444,18.0,32.0,34.69999920001101,-1.0,-40.0,-30.946665600001637,278.0,8.0,40.49998799996047,-25.0,-7.0,-44.19998400000537
645,NGC6645,278.13,-16.91,18.0,32.0,31.20000000000573,-1.0,-7.0,-38.400000000000674,278.0,7.0,47.99999999998363,-16.0,-54.0,-36.00000000000051
646,NGC6646,277.4114375,39.86512778,18.0,29.0,38.745000000010634,2.0,39.0,27.63066720000168,277.0,24.0,41.17499999991651,39.0,51.0,54.46000800000604
647,NGC6647,277.868,-17.34,18.0,31.0,28.320000000015852,-1.0,-9.0,-21.6000000000005,277.0,52.0,4.799999999981992,-17.0,-20.0,-23.99999999999949
648,NGC6648,276.407515,64.976178,18.0,25.0,37.803600000009396,4.0,19.0,54.28272000000426,276.0,24.0,27.05399999996189,64.0,58.0,34.24080000001595
649,NGC6649,278.3625,-10.40333333,18.0,33.0,27.00000000001637,-0.0,-41.0,-36.79999920000057,278.0,21.0,45.00000000004093,-10.0,-24.0,-11.999988000002162
650,NGC6650,276.36670006,68.00588493,18.0,25.0,28.008014400019476,4.0,32.0,1.412383200000562,276.0,22.0,0.12021600010029942,68.0,0.0,21.185747999976456
651,NGC6651,276.0820625,71.601875,18.0,24.0,19.695000000009202,4.0,46.0,24.4500000000059,276.0,4.0,55.42500000002292,71.0,36.0,6.750000000024556
652,NGC6652,278.940125,-32.99072222,18.0,35.0,45.63000000001409,-2.0,-11.0,-57.773332800001995,278.0,56.0,24.45000000008349,-32.0,-59.0,-26.599992000007546
653,NGC6653,281.16016819,-73.26334013,18.0,44.0,38.440365600013706,-4.0,-53.0,-3.201631200004158,281.0,9.0,36.60548399992422,-73.0,-15.0,-48.02446800001121
654,NGC6654,276.03137083,73.18325,18.0,24.0,7.52899920002136,4.0,52.0,43.980000000003656,276.0,1.0,52.93498800005182,73.0,10.0,59.70000000000368
655,NGC6655,278.628733,-5.920863,18.0,34.0,30.895920000009482,-0.0,-23.0,-41.00712000000037,278.0,37.0,43.43880000003992,-5.0,-55.0,-15.106799999998941
656,NGC6656,279.09975,-23.90475,18.0,36.0,23.940000000006876,-1.0,-35.0,-37.14000000000084,279.0,5.0,59.0999999998985,-23.0,-54.0,-17.099999999999795
657,NGC6657,278.2560197,34.06048445,18.0,33.0,1.444728000019495,2.0,16.0,14.516268000000352,278.0,15.0,21.67092000008779,34.0,3.0,37.74401999998929
658,NGC6658,278.48180125,22.88825975,18.0,33.0,55.63230000001454,1.0,31.0,33.18234000000075,278.0,28.0,54.48449999996228,22.0,53.0,17.735099999998454
659,NGC6659,278.499702,23.5949,18.0,33.0,59.92848000001601,1.0,34.0,22.77600000000149,278.0,29.0,58.92720000004829,23.0,35.0,41.639999999996746
660,NGC6660,278.65277083,22.90965833,18.0,34.0,36.66499920001826,1.0,31.0,38.317999200000656,278.0,39.0,9.974988000030862,22.0,54.0,34.769987999997056
661,NGC6661,278.65277083,22.90965833,18.0,34.0,36.66499920001826,1.0,31.0,38.317999200000656,278.0,39.0,9.974988000030862,22.0,54.0,34.769987999997056
662,NGC6662,278.54655382,32.06457131,18.0,34.0,11.172916800005908,2.0,8.0,15.49711440000177,278.0,32.0,47.593751999947926,32.0,3.0,52.45671599999298
663,NGC6663,278.39037917,40.04894167,18.0,33.0,33.69100080001431,2.0,40.0,11.746000800002037,278.0,23.0,25.365012000061142,40.0,2.0,56.19001199999218
664,NGC6664,279.15416667,-7.81333333,18.0,36.0,37.00000080001416,-0.0,-31.0,-15.199999200000178,279.0,9.0,15.000011999982235,-7.0,-48.0,-47.99998799999969
665,NGC6665,278.625,30.72053611,18.0,34.0,30.000000000010232,2.0,2.0,52.928666400001774,278.0,37.0,30.0,30.0,43.0,13.929996000004223
666,NGC6666,278.687227,33.587625,18.0,34.0,44.93448000001109,2.0,14.0,21.030000000002893,278.0,41.0,14.017200000025696,33.0,35.0,15.450000000009823
667,NGC6667,277.66589583,67.98705278,18.0,30.0,39.81499920002136,4.0,31.0,56.89266720000404,277.0,39.0,57.22498800003905,67.0,59.0,13.39000799999667
668,NGC6668,277.665792,67.987028,18.0,30.0,39.79008000001869,4.0,31.0,56.886720000001176,277.0,39.0,56.85120000003735,67.0,59.0,13.300799999982473
669,NGC6669,279.47799583,22.07572222,18.0,37.0,54.718999200008795,1.0,28.0,18.173332800001134,279.0,28.0,40.784987999991245,22.0,4.0,32.599991999997826
670,NGC6670,278.3975,59.88880556,18.0,33.0,35.40000000001385,3.0,59.0,33.31333440000293,278.0,23.0,50.99999999992633,59.0,53.0,19.700016000005576
671,NGC6671,279.35900833,26.41716944,18.0,37.0,26.16199920001236,1.0,45.0,40.12066560000051,279.0,21.0,32.42998799998077,26.0,25.0,1.809983999994813
672,NGC6672,278.43446016,42.80098464,18.0,33.0,44.2704384000163,2.0,51.0,12.236313600002404,278.0,26.0,4.056576000052701,42.0,48.0,3.5447040000104835
673,NGC6673,281.2764,-62.29727778,18.0,45.0,6.336000000015929,-4.0,-9.0,-11.346667200002116,281.0,16.0,35.040000000085456,-62.0,-17.0,-50.200008000006164
674,NGC6674,279.64120417,25.37510833,18.0,38.0,33.889000800008944,1.0,41.0,30.025999200000797,279.0,38.0,28.33501199992952,25.0,22.0,30.389987999999164
675,NGC6675,279.36032083,40.05770833,18.0,37.0,26.476999200010027,2.0,40.0,13.849999200001406,279.0,21.0,37.154987999920195,40.0,3.0,27.749987999989116
676,NGC6676,278.2916875,66.959,18.0,33.0,10.005000000014945,4.0,27.0,50.16000000000311,278.0,17.0,30.07500000008349,66.0,57.0,32.40000000001146
677,NGC6677,278.4005125,67.11067222,18.0,33.0,36.123000000004595,4.0,28.0,26.561332800003328,278.0,24.0,1.8449999999666034,67.0,6.0,38.41999199999236
678,NGC6678,277.665792,67.987028,18.0,30.0,39.79008000001869,4.0,31.0,56.886720000001176,277.0,39.0,56.85120000003735,67.0,59.0,13.300799999982473
679,NGC6679,278.37725635,67.13728504,18.0,33.0,30.541524000004188,4.0,28.0,32.948409600002364,278.0,22.0,38.12285999993492,67.0,8.0,14.226143999981105
680,NGC6680,279.93322917,22.31645278,18.0,39.0,43.97500080001805,1.0,29.0,15.94866720000077,279.0,55.0,59.625012000014976,22.0,18.0,59.230007999995564
681,NGC6681,280.80316667,-32.29211111,18.0,43.0,12.76000080001694,-2.0,-9.0,-10.10666640000192,280.0,48.0,11.400011999985509,-32.0,-17.0,-31.599996000001624
682,NGC6682,279.90416667,4.81333333,18.0,39.0,37.00000080001672,0.0,19.0,15.199999200000178,279.0,54.0,15.000011999982235,4.0,48.0,47.99998799999969
683,NGC6683,280.554,-6.2,18.0,42.0,12.960000000005607,-0.0,-24.0,-48.00000000000047,280.0,33.0,14.399999999905049,-6.0,-12.0,-6.394884621840902e-13
684,NGC6684,282.24115421,-65.17342136,18.0,48.0,57.87701040000968,-4.0,-20.0,-41.62112640000508,282.0,14.0,28.155155999966155,-65.0,-10.0,-24.31689600002187
685,NGC6685,279.99438333,39.98170833,18.0,39.0,58.651999200009755,2.0,39.0,55.609999200000004,279.0,59.0,39.77998800001842,39.0,58.0,54.149987999987275
686,NGC6686,280.02920757,40.13761904,18.0,40.0,7.00981680000865,2.0,40.0,33.02856960000099,280.0,1.0,45.14725199993791,40.0,8.0,15.428543999989301
687,NGC6687,279.3421625,59.64301389,18.0,37.0,22.11900000000952,3.0,58.0,34.323333600002286,279.0,20.0,31.78499999989981,59.0,38.0,34.85000399999592
688,NGC6688,280.167175,36.28962778,18.0,40.0,40.12200000001371,2.0,25.0,9.510667200001066,280.0,10.0,1.829999999949905,36.0,17.0,22.660007999987215
689,NGC6689,278.70935,70.52388889,18.0,34.0,50.24400000000696,4.0,42.0,5.73333360000305,278.0,42.0,33.65999999989981,70.0,31.0,26.0000039999818
690,NGC6690,278.70935,70.52388889,18.0,34.0,50.24400000000696,4.0,42.0,5.73333360000305,278.0,42.0,33.65999999989981,70.0,31.0,26.0000039999818
691,NGC6691,279.80100531,55.64177898,18.0,39.0,12.241274400007853,3.0,42.0,34.02695520000293,279.0,48.0,3.6191159999771116,55.0,38.0,30.404327999992802
692,NGC6692,280.4241833,34.84391101,18.0,41.0,41.803992000013466,2.0,19.0,22.53864240000091,280.0,25.0,27.0598799999334,34.0,50.0,38.07963599999766
693,NGC6693,280.385114,36.91582,18.0,41.0,32.42736000001486,2.0,27.0,39.7968000000013,280.0,23.0,6.410399999954279,36.0,54.0,56.95199999998749
694,NGC6694,281.325,-9.38333333,18.0,45.0,18.00000000000921,-0.0,-37.0,-31.999999200000246,281.0,19.0,29.999999999959073,-9.0,-22.0,-59.9999879999973
695,NGC6695,280.67800833,40.36685833,18.0,42.0,42.72199920002066,2.0,41.0,28.045999200001575,280.0,40.0,40.82998800004134,40.0,22.0,0.6899879999980385
696,NGC6696,280.02093333,59.33396111,18.0,40.0,5.023999200011531,3.0,57.0,20.150666400001427,280.0,1.0,15.359987999968325,59.0,20.0,2.259995999989428
697,NGC6697,281.31242136,25.51260422,18.0,45.0,14.98112640001068,1.0,42.0,3.025012800001292,281.0,18.0,44.71689599990441,25.0,30.0,45.3751920000002
698,NGC6698,282.01666,-25.87833,18.0,48.0,3.998400000011486,-1.0,-43.0,-30.799200000000866,282.0,0.0,59.976000000006024,-25.0,-52.0,-41.987999999993804
699,NGC6699,283.00845417,-57.32080833,18.0,52.0,2.029000800016263,-3.0,-49.0,-16.993999200002605,283.0,0.0,30.43501199997536,-57.0,-19.0,-14.909987999994314
700,NGC6700,281.51837083,32.27959722,18.0,46.0,4.408999200009021,2.0,9.0,7.103332800000608,281.0,31.0,6.134987999930672,32.0,16.0,46.54999199999793
701,NGC6701,280.8017875,60.65336944,18.0,43.0,12.429000000012707,4.0,2.0,36.80866560000162,280.0,48.0,6.434999999960382,60.0,39.0,12.129983999995488
702,NGC6702,281.7399254,45.70563928,18.0,46.0,57.582096000018055,3.0,2.0,49.35342720000133,281.0,44.0,23.731440000015027,45.0,42.0,20.301407999999128
703,NGC6703,281.82840223,45.55063469,18.0,47.0,18.81653520000725,3.0,2.0,12.152325600002207,281.0,49.0,42.24802799998088,45.0,33.0,2.2848840000091286
704,NGC6704,282.687,-5.21,18.0,50.0,44.880000000014775,-0.0,-20.0,-50.400000000000205,282.0,41.0,13.200000000042564,-5.0,-12.0,-35.99999999999987
705,NGC6705,282.77083333,-6.27,18.0,51.0,4.9999992000218185,-0.0,-25.0,-4.800000000000111,282.0,46.0,14.999988000058693,-6.0,-16.0,-11.999999999998465
706,NGC6706,284.21265085,-63.16631435,18.0,56.0,51.036204000008354,-4.0,-12.0,-39.915444000003504,284.0,12.0,45.54305999995904,-63.0,-9.0,-58.7316600000014
707,NGC6707,283.84190939,-53.81832901,18.0,55.0,22.05825360001228,-3.0,-35.0,-16.39896240000283,283.0,50.0,30.873804000043492,-53.0,-49.0,-5.984435999997686
708,NGC6708,283.89855833,-53.72338889,18.0,55.0,35.65399920001795,-3.0,-34.0,-53.613333600003585,283.0,53.0,54.80998800005182,-53.0,-43.0,-24.200004000009017
709,NGC6709,282.825,10.31833333,18.0,51.0,18.000000000014325,0.0,41.0,16.399999200000366,282.0,49.0,29.999999999959073,10.0,19.0,5.999987999999092
710,NGC6710,282.64230417,26.83833889,18.0,50.0,34.15300080000492,1.0,47.0,21.201333600001107,282.0,38.0,32.29501199995866,26.0,50.0,18.020003999997414
711,NGC6711,282.253759,47.658081,18.0,49.0,0.9021600000158969,3.0,10.0,37.939440000003444,282.0,15.0,13.532400000008238,47.0,39.0,29.09160000001009
712,NGC6712,283.268,-8.70597222,18.0,53.0,4.320000000001016,-0.0,-34.0,-49.43333280000033,283.0,16.0,4.7999999999001375,-8.0,-42.0,-21.499991999998542
713,NGC6713,282.68551425,33.95967504,18.0,50.0,44.52342000000442,2.0,15.0,50.32200960000193,282.0,41.0,7.851299999938419,33.0,57.0,34.830144000001724
714,NGC6714,281.457427,66.72528,18.0,45.0,49.78248000001173,4.0,26.0,54.0672000000027,281.0,27.0,26.737199999984114,66.0,43.0,31.007999999992535
715,NGC6715,283.763875,-30.47986111,18.0,55.0,3.3300000000124896,-2.0,-1.0,-55.16666640000146,283.0,45.0,49.94999999994434,-30.0,-28.0,-47.49999600000592
716,NGC6716,283.64166667,-19.90166667,18.0,54.0,34.00000080001945,-1.0,-19.0,-36.40000080000107,283.0,38.0,30.000012000023162,-19.0,-54.0,-6.00001200000321
717,NGC6717,283.77516667,-22.70147222,18.0,55.0,6.040000800008727,-1.0,-30.0,-48.35333280000093,283.0,46.0,30.600011999913477,-22.0,-42.0,-5.299991999997928
718,NGC6718,285.36922296,-66.11020484,19.0,1.0,28.61351040001324,-4.0,-24.0,-26.44916160000207,285.0,22.0,9.202656000006755,-66.0,-6.0,-36.73742399997991
719,NGC6719,285.7811875,-68.58837778,19.0,3.0,7.485000000008029,-4.0,-34.0,-21.210667200003854,285.0,46.0,52.27499999995416,-68.0,-35.0,-18.160008000006655
720,NGC6720,283.39623732,33.02913421,18.0,53.0,35.096956800016414,2.0,12.0,6.992210400001504,283.0,23.0,46.45435200004158,33.0,1.0,44.88315600000817
721,NGC6721,285.21172917,-57.75938056,19.0,0.0,50.815000800020016,-3.0,-51.0,-2.251334400001781,285.0,12.0,42.225012000044444,-57.0,-45.0,-33.770015999988345
722,NGC6722,285.9182831,-64.89447629,19.0,3.0,40.38794400001791,-4.0,-19.0,-34.67430960000172,285.0,55.0,5.819159999987278,-64.0,-53.0,-40.114644000000226
723,NGC6723,284.888125,-36.63225,18.0,59.0,33.150000000016746,-2.0,-26.0,-31.74000000000106,284.0,53.0,17.250000000008185,-36.0,-37.0,-56.099999999996726
724,NGC6724,284.1875,10.44639,18.0,56.0,45.000000000011084,0.0,41.0,47.13360000000023,284.0,11.0,15.0,10.0,26.0,47.003999999997035
725,NGC6725,285.4858855,-53.86309273,19.0,1.0,56.61252000001241,-3.0,-35.0,-27.142255200002126,285.0,29.0,9.187799999981507,-53.0,-51.0,-47.133827999993514
726,NGC6726,285.40833333,-36.89166667,19.0,1.0,37.99999920000886,-2.0,-27.0,-34.00000080000112,285.0,24.0,29.999988000017765,-36.0,-53.0,-30.000011999997582
727,NGC6727,285.40833333,-36.89166667,19.0,1.0,37.99999920000886,-2.0,-27.0,-34.00000080000112,285.0,24.0,29.999988000017765,-36.0,-53.0,-30.000011999997582
728,NGC6728,284.7,-8.96666667,18.0,58.0,48.000000000014325,-0.0,-35.0,-52.00000080000052,284.0,41.0,59.99999999995907,-8.0,-58.0,-1.2000001419210093e-05
729,NGC6729,285.44333333,-36.96111111,19.0,1.0,46.399999200006334,-2.0,-27.0,-50.6666664000015,285.0,26.0,35.99998799990317,-36.0,-57.0,-39.999995999990574
730,NGC6730,286.8900697,-68.91281965,19.0,7.0,33.616728000019975,-4.0,-35.0,-39.07671600000242,286.0,53.0,24.250920000094993,-68.0,-54.0,-46.15074000001073
731,NGC6731,284.306143,43.07677,18.0,57.0,13.474320000021862,2.0,52.0,18.42480000000336,284.0,18.0,22.114800000072137,43.0,4.0,36.37200000001201
732,NGC6732,284.10012917,52.37763333,18.0,56.0,24.031000800011668,3.0,29.0,30.631999200002582,284.0,6.0,0.4650120000087554,52.0,22.0,39.479988000006756
733,NGC6733,286.5441875,-62.196975,19.0,6.0,10.605000000024631,-4.0,-8.0,-47.27400000000344,286.0,32.0,39.075000000075306,-62.0,-11.0,-49.110000000006835
734,NGC6734,286.80963266,-65.46183913,19.0,7.0,14.31183840000216,-4.0,-21.0,-50.84139120000245,286.0,48.0,34.67757599991728,-65.0,-27.0,-42.62086800000475
735,NGC6735,285.15416667,-0.475,19.0,0.0,37.00000080000905,-0.0,-1.0,-54.00000000000001,285.0,9.0,15.000011999982235,-0.0,-28.0,-30.0
736,NGC6736,286.87191667,-65.42855,19.0,7.0,29.260000800022397,-4.0,-21.0,-42.852000000002874,286.0,52.0,18.900012000067363,-65.0,-25.0,-42.78000000000475
737,NGC6737,285.584,-18.533,19.0,2.0,20.160000000010143,-1.0,-14.0,-7.92000000000094,285.0,35.0,2.4000000000114596,-18.0,-31.0,-58.8000000000045
738,NGC6738,285.325,11.61666667,19.0,1.0,18.000000000005798,0.0,46.0,28.000000800000606,285.0,19.0,29.999999999959073,11.0,37.0,1.2000002698187018e-05
739,NGC6739,286.95310438,-61.36808311,19.0,7.0,48.74505120002112,-4.0,-5.0,-28.339946400002702,286.0,57.0,11.175768000048265,-61.0,-22.0,-5.099196000002166
740,NGC6740,285.21048612,28.77121648,19.0,0.0,50.51666880000738,1.0,55.0,5.091955200001195,285.0,12.0,37.75003199994444,28.0,46.0,16.379327999998736
741,NGC6741,285.65458333,-0.44908333,19.0,2.0,37.09999920001394,-0.0,-1.0,-47.77999920000003,285.0,39.0,16.499987999927725,-0.0,-26.0,-56.69998800000009
742,NGC6742,284.83345833,48.46534444,18.0,59.0,20.029999200007467,3.0,13.0,51.68266560000319,284.0,50.0,0.44998799994573346,48.0,27.0,55.239984000009485
743,NGC6743,285.3,29.28333333,19.0,1.0,12.000000000011255,1.0,57.0,7.999999200002037,285.0,18.0,4.092726157978177e-11,29.0,16.0,59.999988000004976
744,NGC6744,287.44207917,-63.85753889,19.0,9.0,46.09900080001438,-4.0,-15.0,-25.809333600004436,287.0,26.0,31.485011999998278,-63.0,-51.0,-27.14000400000259
745,NGC6745,285.421635,40.743706,19.0,1.0,41.19240000001497,2.0,42.0,58.489440000002446,285.0,25.0,17.88599999993039,40.0,44.0,37.34160000001111
746,NGC6746,287.5925,-61.96833333,19.0,10.0,22.20000000001221,-4.0,-7.0,-52.399999200002796,287.0,35.0,32.999999999901775,-61.0,-58.0,-5.999988000000371
747,NGC6747,283.84041942,72.77144045,18.0,55.0,21.700660800007654,4.0,51.0,5.1457080000042765,283.0,50.0,25.509911999961332,72.0,46.0,17.1856200000002
748,NGC6748,285.958551,21.608905,19.0,3.0,50.052240000016184,1.0,26.0,26.137200000001286,285.0,57.0,30.78359999999975,21.0,36.0,32.058000000000106
749,NGC6749,286.314,1.9,19.0,5.0,15.360000000019625,0.0,7.0,36.00000000000003,286.0,18.0,50.40000000007694,1.0,53.0,59.999999999999574
750,NGC6750,285.15055383,59.16682011,19.0,0.0,36.13291920000421,3.0,56.0,40.036826400003775,285.0,9.0,1.9937879999224606,59.0,10.0,0.5523960000118677
751,NGC6751,286.48141047,-5.99230308,19.0,5.0,55.53851280001112,-0.0,-23.0,-58.152739200000454,286.0,28.0,53.077692000051684,-5.0,-59.0,-32.29108800000063
752,NGC6752,287.717125,-59.98455556,19.0,10.0,52.11000000002031,-3.0,-59.0,-56.293334400001385,287.0,43.0,1.650000000036016,-59.0,-59.0,-4.400015999988796
753,NGC6753,287.84847917,-57.04956667,19.0,11.0,23.63500080001387,-3.0,-48.0,-11.896000800002327,287.0,50.0,54.52501200006736,-57.0,-2.0,-58.44001199999013
754,NGC6754,287.8573,-50.64221111,19.0,11.0,25.75200000001928,-3.0,-22.0,-34.13066640000146,287.0,51.0,26.280000000033397,-50.0,-38.0,-31.95999599999311
755,NGC6755,286.95416667,4.26666667,19.0,7.0,49.00000080001263,0.0,17.0,4.000000800000265,286.0,57.0,15.000012000023162,4.0,16.0,1.2000000779721631e-05
756,NGC6756,287.187,4.717,19.0,8.0,44.88000000001733,0.0,18.0,52.080000000000126,287.0,11.0,13.200000000042564,4.0,43.0,1.1999999999989086
757,NGC6757,286.26409792,55.71515296,19.0,5.0,3.383500800005379,3.0,42.0,51.63671040000111,286.0,15.0,50.75251199994,55.0,42.0,54.55065599999102
758,NGC6758,288.4679875,-56.30990278,19.0,13.0,52.31700000001183,-3.0,-45.0,-14.376667200002089,288.0,28.0,4.754999999972824,-56.0,-18.0,-35.650008000005755
759,NGC6759,286.73791152,50.34787821,19.0,6.0,57.0987648000164,3.0,21.0,23.490770400001324,286.0,44.0,16.48147200004132,50.0,20.0,52.36155599999108
760,NGC6760,287.80025,1.03047222,19.0,11.0,12.06000000001751,0.0,4.0,7.313332800000065,287.0,48.0,0.9000000000196451,1.0,1.0,49.69999200000018
761,NGC6761,288.77007917,-50.65685278,19.0,15.0,4.819000800004858,-3.0,-22.0,-37.64466720000286,288.0,46.0,12.285011999906601,-50.0,-39.0,-24.670008000004486
762,NGC6762,286.40450938,63.93408935,19.0,5.0,37.082251200006056,4.0,15.0,44.18144400000443,286.0,24.0,16.233767999924567,63.0,56.0,2.7216600000025437
763,NGC6763,286.40450938,63.93408935,19.0,5.0,37.082251200006056,4.0,15.0,44.18144400000443,286.0,24.0,16.233767999924567,63.0,56.0,2.7216600000025437
764,NGC6764,287.06811667,50.93309444,19.0,8.0,16.34800080001753,3.0,23.0,43.94266560000162,287.0,4.0,5.22001199998158,50.0,55.0,59.139983999992296
765,NGC6765,287.77732662,30.54546759,19.0,11.0,6.558388800012835,2.0,2.0,10.912221600001466,287.0,46.0,38.375831999987895,30.0,32.0,43.683324000004404
766,NGC6766,302.59850051,46.46098551,20.0,10.0,23.64012240001898,3.0,5.0,50.63652240000298,302.0,35.0,54.601836000028925,46.0,27.0,39.54783600000155
767,NGC6767,287.891276,37.725436,19.0,11.0,33.906240000018215,2.0,30.0,54.10464000000303,287.0,53.0,28.59360000001743,37.0,43.0,31.569600000007085
768,NGC6768,289.135775,-40.20923889,19.0,16.0,32.586000000014224,-2.0,-40.0,-50.21733360000212,289.0,8.0,8.790000000085456,-40.0,-12.0,-33.260004000006234
769,NGC6769,289.59417799,-60.5009054,19.0,18.0,22.60271760001416,-4.0,-2.0,-0.21729600000270466,289.0,35.0,39.040763999969386,-60.0,-30.0,-3.2594400000022006
770,NGC6770,289.65551667,-60.49646111,19.0,18.0,37.32400080001213,-4.0,-1.0,-59.15066640000198,289.0,39.0,19.860011999990093,-60.0,-29.0,-47.259995999994544
771,NGC6771,289.66464167,-60.54600833,19.0,18.0,39.51400080000809,-4.0,-2.0,-11.0419992000039,289.0,39.0,52.71001199992952,-60.0,-32.0,-45.62998799999775
772,NGC6772,288.65155417,-2.70695556,19.0,14.0,36.37300080000955,-0.0,-10.0,-49.66933440000009,288.0,39.0,5.595011999989765,-2.0,-42.0,-25.040015999999525
773,NGC6773,288.7625,4.88166667,19.0,15.0,3.0000000000100613,0.0,19.0,31.600000800000316,288.0,45.0,44.99999999995907,4.0,52.0,54.000012000001334
774,NGC6774,289.175,-16.28333333,19.0,16.0,42.00000000002234,-1.0,-5.0,-7.999999200000918,289.0,10.0,30.000000000040927,-16.0,-16.0,-59.999988000004976
775,NGC6775,289.2,-0.922,19.0,16.0,48.00000000001688,-0.0,-3.0,-41.280000000000065,289.0,11.0,59.99999999995907,-0.0,-55.0,-19.200000000000017
776,NGC6776,291.3297125,-63.86018889,19.0,25.0,19.13100000002288,-4.0,-15.0,-26.445333600003806,291.0,19.0,46.96500000010019,-63.0,-51.0,-36.68000400001233
777,NGC6777,287.715745,-59.981851,19.0,10.0,51.77880000002517,-3.0,-59.0,-55.6442400000023,287.0,42.0,56.682000000096195,-59.0,-58.0,-54.66359999999611
778,NGC6778,289.60416667,-1.59638889,19.0,18.0,25.00000080000973,-0.0,-6.0,-23.133333600000068,289.0,36.0,15.000011999941307,-1.0,-35.0,-47.00000400000022
779,NGC6779,289.14820833,30.18347222,19.0,16.0,35.56999920000493,2.0,0.0,44.03333280000066,289.0,8.0,53.54998799995883,30.0,11.0,0.4999919999954727
780,NGC6780,290.7120778,-55.77588067,19.0,22.0,50.89867200001265,-3.0,-43.0,-6.21136080000241,290.0,42.0,43.48007999990841,-55.0,-46.0,-33.17041199999778
781,NGC6781,289.61702083,6.53869167,19.0,18.0,28.084999200018217,0.0,26.0,9.28600080000031,289.0,37.0,1.2749880000046687,6.0,32.0,19.29001200000144
782,NGC6782,290.99139583,-59.92251111,19.0,23.0,57.93499920000727,-3.0,-59.0,-41.402666400003056,290.0,59.0,29.024987999955556,-59.0,-55.0,-21.039996000007477
783,NGC6783,289.19837061,46.01728713,19.0,16.0,47.60894640000629,3.0,4.0,4.148911200002594,289.0,11.0,54.13419599994086,46.0,1.0,2.233667999998943
784,NGC6784,291.64041667,-65.62333333,19.0,26.0,33.70000080000267,-4.0,-22.0,-29.59999920000051,291.0,38.0,25.500011999924936,-65.0,-37.0,-23.999987999978885
785,NGC6785,289.603552,-1.596355,19.0,18.0,24.852480000005244,-0.0,-6.0,-23.125200000000046,289.0,36.0,12.787199999925178,-1.0,-35.0,-46.8780000000001
786,NGC6786,287.7247,73.41005556,19.0,10.0,53.928000000009035,4.0,53.0,38.41333440000383,287.0,43.0,28.919999999943684,73.0,24.0,36.20001600001274
787,NGC6787,289.04406667,60.41746111,19.0,16.0,10.576000800021177,4.0,1.0,40.19066640000247,289.0,2.0,38.64001200002349,60.0,25.0,2.859995999992293
788,NGC6788,291.70724583,-54.95126111,19.0,26.0,49.73899920000889,-3.0,-39.0,-48.302666400001044,291.0,42.0,26.08498799991594,-54.0,-57.0,-4.539995999990083
789,NGC6789,289.1715375,63.97330556,19.0,16.0,41.1690000000101,4.0,15.0,53.59333440000427,289.0,10.0,17.534999999998035,63.0,58.0,23.90001600000005
790,NGC6790,290.73735833,1.51290556,19.0,22.0,56.96599920001432,0.0,6.0,3.097334400000129,290.0,44.0,14.489988000023004,1.0,30.0,46.46001600000034
791,NGC6791,290.22083333,37.77166667,19.0,20.0,52.99999920001994,2.0,31.0,5.200000800001945,290.0,13.0,14.999988000017765,37.0,46.0,18.00001200000679
792,NGC6792,290.239141,43.132381,19.0,20.0,57.39384000001877,2.0,52.0,31.771440000002258,290.0,14.0,20.90760000006412,43.0,7.0,56.57160000000829
793,NGC6793,290.825,22.14,19.0,23.0,18.000000000007503,1.0,28.0,33.600000000001415,290.0,49.0,29.999999999959073,22.0,8.0,24.000000000002046
794,NGC6794,292.01618566,-38.91870468,19.0,28.0,3.884558400022513,-2.0,-35.0,-40.489123200000705,292.0,0.0,58.26837600006911,-38.0,-55.0,-7.336847999991392
795,NGC6795,291.59173,3.514368,19.0,26.0,22.015200000014943,0.0,14.0,3.448320000000251,291.0,35.0,30.227999999942767,3.0,30.0,51.72480000000057
796,NGC6796,290.3783875,61.14483333,19.0,21.0,30.813000000009936,4.0,4.0,34.75999920000298,290.0,22.0,42.19499999990603,61.0,8.0,41.399987999990344
797,NGC6797,292.25291667,-25.66666667,19.0,29.0,0.7000008000096614,-1.0,-42.0,-40.0000008000012,292.0,15.0,10.500011999965864,-25.0,-40.0,-1.2000005256140867e-05
798,NGC6798,291.01318327,53.62483585,19.0,24.0,3.163984800015953,3.0,34.0,29.960604000002604,291.0,0.0,47.45977200004745,53.0,37.0,29.409059999987903
799,NGC6799,293.06893842,-55.90785874,19.0,32.0,16.545220800010725,-3.0,-43.0,-37.88609760000341,293.0,4.0,8.178311999981815,-55.0,-54.0,-28.291464000006386
800,NGC6800,291.775,25.13333333,19.0,27.0,6.000000000004775,1.0,40.0,31.9999992000011,291.0,46.0,29.999999999918145,25.0,7.0,59.9999879999973
801,NGC6801,291.8991375,54.37290556,19.0,27.0,35.7930000000141,3.0,37.0,29.497334400003297,291.0,53.0,56.89499999998134,54.0,22.0,22.46001599999829
802,NGC6802,292.65,20.25944444,19.0,30.0,36.00000000000563,1.0,21.0,2.2666656000006924,292.0,38.0,59.999999999918145,20.0,15.0,33.999983999997596
803,NGC6803,292.818625,10.05602778,19.0,31.0,16.470000000018956,0.0,40.0,13.446667200001059,292.0,49.0,7.0499999999901775,10.0,3.0,21.700008000003095
